"day","month","year","speaker"
3,1,19,"Lydia"
3,1,19,"Lydia"
3,1,19,"Elias"
3,1,19,"Elias"
3,1,19,"Lydia"
3,1,19,"Lydia"
3,1,19,"Lydia"
3,1,19,"Elias"
3,1,19,"Lydia"
3,1,19,"Lydia"
3,1,19,"Elias"
3,1,19,"Elias"
3,1,19,"Lydia"
3,1,19,"Lydia"
4,1,19,"Lydia"
4,1,19,"Elias"
4,1,19,"Elias"
4,1,19,"Elias"
4,1,19,"Elias"
4,1,19,"Lydia"
4,1,19,"Elias"
4,1,19,"Lydia"
4,1,19,"Lydia"
4,1,19,"Lydia"
4,1,19,"Elias"
5,1,19,"Elias"
5,1,19,"Elias"
5,1,19,"Elias"
6,1,19,"Lydia"
7,1,19,"Elias"
8,1,19,"Elias"
8,1,19,"Lydia"
8,1,19,"Lydia"
8,1,19,"Lydia"
8,1,19,"Elias"
8,1,19,"Elias"
8,1,19,"Elias"
8,1,19,"Lydia"
8,1,19,"Lydia"
8,1,19,"Lydia"
8,1,19,"Elias"
8,1,19,"Elias"
8,1,19,"Lydia"
8,1,19,"Lydia"
8,1,19,"Lydia"
8,1,19,"Elias"
8,1,19,"Elias"
8,1,19,"Elias"
8,1,19,"Lydia"
8,1,19,"Lydia"
8,1,19,"Lydia"
8,1,19,"Elias"
9,1,19,"Elias"
11,1,19,"Elias"
12,1,19,"Lydia"
12,1,19,"Lydia"
12,1,19,"Lydia"
12,1,19,"Lydia"
13,1,19,"Elias"
14,1,19,"Lydia"
14,1,19,"Lydia"
14,1,19,"Lydia"
14,1,19,"Lydia"
14,1,19,"Elias"
14,1,19,"Elias"
14,1,19,"Elias"
14,1,19,"Elias"
16,1,19,"Elias"
16,1,19,"Lydia"
16,1,19,"Lydia"
16,1,19,"Elias"
16,1,19,"Elias"
16,1,19,"Lydia"
16,1,19,"Elias"
16,1,19,"Elias"
16,1,19,"Lydia"
16,1,19,"Lydia"
16,1,19,"Elias"
16,1,19,"Elias"
16,1,19,"Lydia"
16,1,19,"Elias"
16,1,19,"Lydia"
16,1,19,"Lydia"
16,1,19,"Elias"
16,1,19,"Elias"
16,1,19,"Elias"
16,1,19,"Lydia"
16,1,19,"Elias"
17,1,19,"Elias"
17,1,19,"Lydia"
17,1,19,"Lydia"
17,1,19,"Elias"
18,1,19,"Lydia"
18,1,19,"Lydia"
19,1,19,"Elias"
19,1,19,"Elias"
19,1,19,"Lydia"
19,1,19,"Elias"
19,1,19,"Elias"
19,1,19,"Lydia"
19,1,19,"Lydia"
22,1,19,"Elias"
22,1,19,"Elias"
22,1,19,"Elias"
22,1,19,"Elias"
29,1,19,"Elias"
2,2,19,"Lydia"
3,2,19,"Elias"
3,2,19,"Elias"
3,2,19,"Lydia"
3,2,19,"Elias"
3,2,19,"Elias"
3,2,19,"Elias"
3,2,19,"Elias"
6,2,19,"Lydia"
6,2,19,"Lydia"
6,2,19,"Elias"
6,2,19,"Elias"
6,2,19,"Elias"
16,2,19,"Elias"
22,2,19,"Lydia"
22,2,19,"Elias"
23,2,19,"Elias"
8,3,19,"Elias"
8,3,19,"Elias"
21,3,19,"Elias"
24,3,19,"Lydia"
24,3,19,"Lydia"
24,3,19,"Lydia"
24,3,19,"Lydia"
25,3,19,"Elias"
25,3,19,"Elias"
25,3,19,"Elias"
30,3,19,"Elias"
1,4,19,"Lydia"
1,4,19,"Elias"
1,4,19,"Elias"
1,4,19,"Elias"
1,4,19,"Lydia"
1,4,19,"Lydia"
1,4,19,"Elias"
1,4,19,"Lydia"
1,4,19,"Elias"
1,4,19,"Lydia"
1,4,19,"Lydia"
1,4,19,"Elias"
1,4,19,"Lydia"
1,4,19,"Lydia"
1,4,19,"Elias"
1,4,19,"Elias"
1,4,19,"Lydia"
1,4,19,"Elias"
2,4,19,"Lydia"
2,4,19,"Elias"
10,4,19,"Elias"
16,4,19,"Lydia"
17,4,19,"Elias"
17,4,19,"Elias"
17,4,19,"Elias"
17,4,19,"Elias"
17,4,19,"Elias"
17,4,19,"Elias"
17,4,19,"Elias"
17,4,19,"Elias"
20,4,19,"Lydia"
21,4,19,"Elias"
21,4,19,"Elias"
21,4,19,"Elias"
21,4,19,"Elias"
25,4,19,"Elias"
29,4,19,"Elias"
30,4,19,"Lydia"
30,4,19,"Elias"
30,4,19,"Elias"
1,5,19,"Lydia"
1,5,19,"Lydia"
1,5,19,"Lydia"
2,5,19,"Elias"
2,5,19,"Elias"
2,5,19,"Elias"
5,5,19,"Elias"
5,5,19,"Lydia"
5,5,19,"Elias"
5,5,19,"Lydia"
5,5,19,"Lydia"
5,5,19,"Elias"
5,5,19,"Lydia"
5,5,19,"Elias"
5,5,19,"Elias"
7,5,19,"Elias"
7,5,19,"Lydia"
7,5,19,"Lydia"
7,5,19,"Lydia"
7,5,19,"Elias"
8,5,19,"Elias"
8,5,19,"Lydia"
8,5,19,"Lydia"
8,5,19,"Elias"
8,5,19,"Elias"
8,5,19,"Elias"
8,5,19,"Elias"
8,5,19,"Lydia"
8,5,19,"Lydia"
8,5,19,"Elias"
8,5,19,"Elias"
8,5,19,"Lydia"
8,5,19,"Lydia"
8,5,19,"Elias"
8,5,19,"Elias"
9,5,19,"Lydia"
9,5,19,"Lydia"
9,5,19,"Elias"
9,5,19,"Lydia"
9,5,19,"Elias"
9,5,19,"Elias"
11,5,19,"Lydia"
11,5,19,"Lydia"
11,5,19,"Elias"
11,5,19,"Elias"
11,5,19,"Lydia"
11,5,19,"Elias"
11,5,19,"Elias"
11,5,19,"Elias"
11,5,19,"Elias"
11,5,19,"Elias"
11,5,19,"Elias"
11,5,19,"Lydia"
11,5,19,"Lydia"
11,5,19,"Lydia"
11,5,19,"Elias"
12,5,19,"Elias"
13,5,19,"Lydia"
13,5,19,"Elias"
16,5,19,"Lydia"
18,5,19,"Elias"
27,5,19,"Elias"
30,5,19,"Lydia"
30,5,19,"Lydia"
30,5,19,"Elias"
31,5,19,"Lydia"
1,6,19,"Elias"
1,6,19,"Elias"
1,6,19,"Lydia"
1,6,19,"Elias"
1,6,19,"Elias"
1,6,19,"Lydia"
1,6,19,"Lydia"
1,6,19,"Elias"
1,6,19,"Elias"
1,6,19,"Lydia"
1,6,19,"Lydia"
1,6,19,"Elias"
2,6,19,"Elias"
2,6,19,"Lydia"
2,6,19,"Elias"
2,6,19,"Elias"
2,6,19,"Lydia"
2,6,19,"Elias"
2,6,19,"Lydia"
2,6,19,"Elias"
2,6,19,"Lydia"
2,6,19,"Lydia"
3,6,19,"Lydia"
3,6,19,"Lydia"
3,6,19,"Elias"
3,6,19,"Lydia"
3,6,19,"Lydia"
3,6,19,"Lydia"
3,6,19,"Lydia"
3,6,19,"Elias"
3,6,19,"Elias"
3,6,19,"Lydia"
3,6,19,"Lydia"
3,6,19,"Elias"
3,6,19,"Lydia"
3,6,19,"Elias"
4,6,19,"Lydia"
4,6,19,"Elias"
5,6,19,"Elias"
5,6,19,"Lydia"
5,6,19,"Lydia"
6,6,19,"Elias"
8,6,19,"Elias"
8,6,19,"Elias"
11,6,19,"Lydia"
11,6,19,"Elias"
12,6,19,"Elias"
14,6,19,"Elias"
15,6,19,"Lydia"
15,6,19,"Elias"
15,6,19,"Elias"
15,6,19,"Lydia"
15,6,19,"Lydia"
15,6,19,"Elias"
15,6,19,"Elias"
15,6,19,"Lydia"
15,6,19,"Lydia"
17,6,19,"Elias"
17,6,19,"Elias"
17,6,19,"Elias"
17,6,19,"Lydia"
17,6,19,"Lydia"
17,6,19,"Lydia"
17,6,19,"Lydia"
17,6,19,"Elias"
17,6,19,"Elias"
17,6,19,"Lydia"
17,6,19,"Elias"
17,6,19,"Lydia"
17,6,19,"Lydia"
17,6,19,"Lydia"
17,6,19,"Elias"
17,6,19,"Elias"
17,6,19,"Lydia"
17,6,19,"Lydia"
17,6,19,"Elias"
17,6,19,"Lydia"
17,6,19,"Elias"
17,6,19,"Elias"
17,6,19,"Lydia"
17,6,19,"Lydia"
17,6,19,"Lydia"
17,6,19,"Lydia"
17,6,19,"Elias"
17,6,19,"Elias"
18,6,19,"Lydia"
18,6,19,"Lydia"
18,6,19,"Elias"
18,6,19,"Elias"
18,6,19,"Lydia"
18,6,19,"Lydia"
18,6,19,"Elias"
18,6,19,"Lydia"
18,6,19,"Elias"
18,6,19,"Lydia"
18,6,19,"Lydia"
18,6,19,"Lydia"
18,6,19,"Lydia"
18,6,19,"Elias"
18,6,19,"Lydia"
18,6,19,"Elias"
18,6,19,"Lydia"
18,6,19,"Lydia"
18,6,19,"Elias"
18,6,19,"Elias"
19,6,19,"Lydia"
19,6,19,"Elias"
19,6,19,"Lydia"
19,6,19,"Elias"
19,6,19,"Elias"
25,6,19,"Lydia"
25,6,19,"Elias"
25,6,19,"Elias"
25,6,19,"Lydia"
25,6,19,"Lydia"
25,6,19,"Lydia"
25,6,19,"Elias"
25,6,19,"Elias"
25,6,19,"Lydia"
25,6,19,"Lydia"
25,6,19,"Elias"
25,6,19,"Lydia"
25,6,19,"Lydia"
25,6,19,"Lydia"
25,6,19,"Lydia"
25,6,19,"Elias"
25,6,19,"Elias"
25,6,19,"Lydia"
25,6,19,"Lydia"
25,6,19,"Lydia"
25,6,19,"Lydia"
25,6,19,"Lydia"
25,6,19,"Elias"
27,6,19,"Elias"
28,6,19,"Lydia"
28,6,19,"Elias"
28,6,19,"Lydia"
28,6,19,"Lydia"
28,6,19,"Lydia"
28,6,19,"Lydia"
28,6,19,"Elias"
28,6,19,"Lydia"
28,6,19,"Lydia"
29,6,19,"Lydia"
29,6,19,"Lydia"
29,6,19,"Lydia"
29,6,19,"Elias"
29,6,19,"Elias"
29,6,19,"Elias"
29,6,19,"Elias"
29,6,19,"Elias"
29,6,19,"Lydia"
29,6,19,"Lydia"
29,6,19,"Elias"
29,6,19,"Lydia"
29,6,19,"Lydia"
29,6,19,"Lydia"
30,6,19,"Elias"
30,6,19,"Elias"
1,7,19,"Lydia"
1,7,19,"Lydia"
1,7,19,"Lydia"
1,7,19,"Lydia"
1,7,19,"Lydia"
1,7,19,"Elias"
1,7,19,"Elias"
1,7,19,"Lydia"
1,7,19,"Elias"
2,7,19,"Lydia"
2,7,19,"Lydia"
2,7,19,"Elias"
2,7,19,"Elias"
3,7,19,"Elias"
3,7,19,"Lydia"
3,7,19,"Elias"
3,7,19,"Elias"
3,7,19,"Lydia"
3,7,19,"Elias"
3,7,19,"Elias"
3,7,19,"Elias"
4,7,19,"Elias"
4,7,19,"Elias"
7,7,19,"Lydia"
8,7,19,"Elias"
8,7,19,"Elias"
9,7,19,"Elias"
9,7,19,"Elias"
9,7,19,"Lydia"
9,7,19,"Lydia"
9,7,19,"Elias"
9,7,19,"Elias"
9,7,19,"Lydia"
9,7,19,"Lydia"
12,7,19,"Elias"
12,7,19,"Elias"
12,7,19,"Elias"
23,7,19,"Lydia"
23,7,19,"Lydia"
23,7,19,"Elias"
23,7,19,"Elias"
23,7,19,"Lydia"
23,7,19,"Lydia"
23,7,19,"Elias"
23,7,19,"Lydia"
23,7,19,"Lydia"
23,7,19,"Elias"
23,7,19,"Elias"
23,7,19,"Lydia"
23,7,19,"Lydia"
23,7,19,"Lydia"
23,7,19,"Lydia"
23,7,19,"Elias"
23,7,19,"Lydia"
23,7,19,"Lydia"
23,7,19,"Lydia"
23,7,19,"Elias"
23,7,19,"Lydia"
23,7,19,"Lydia"
23,7,19,"Lydia"
23,7,19,"Elias"
23,7,19,"Lydia"
23,7,19,"Lydia"
23,7,19,"Lydia"
23,7,19,"Lydia"
23,7,19,"Lydia"
23,7,19,"Lydia"
23,7,19,"Elias"
23,7,19,"Lydia"
23,7,19,"Elias"
23,7,19,"Lydia"
23,7,19,"Lydia"
23,7,19,"Lydia"
23,7,19,"Elias"
24,7,19,"Lydia"
24,7,19,"Lydia"
24,7,19,"Lydia"
24,7,19,"Elias"
24,7,19,"Elias"
24,7,19,"Elias"
24,7,19,"Lydia"
24,7,19,"Lydia"
24,7,19,"Lydia"
24,7,19,"Lydia"
24,7,19,"Lydia"
24,7,19,"Elias"
24,7,19,"Elias"
24,7,19,"Lydia"
24,7,19,"Lydia"
24,7,19,"Lydia"
24,7,19,"Elias"
24,7,19,"Lydia"
25,7,19,"Elias"
25,7,19,"Elias"
1,8,19,"Lydia"
2,8,19,"Elias"
2,8,19,"Lydia"
2,8,19,"Lydia"
2,8,19,"Lydia"
2,8,19,"Elias"
2,8,19,"Elias"
2,8,19,"Lydia"
2,8,19,"Elias"
2,8,19,"Elias"
3,8,19,"Lydia"
3,8,19,"Elias"
3,8,19,"Elias"
3,8,19,"Lydia"
3,8,19,"Lydia"
3,8,19,"Elias"
3,8,19,"Lydia"
3,8,19,"Lydia"
3,8,19,"Elias"
3,8,19,"Lydia"
3,8,19,"Elias"
3,8,19,"Elias"
3,8,19,"Lydia"
3,8,19,"Elias"
4,8,19,"Elias"
4,8,19,"Elias"
4,8,19,"Elias"
4,8,19,"Elias"
5,8,19,"Lydia"
5,8,19,"Lydia"
5,8,19,"Lydia"
6,8,19,"Elias"
6,8,19,"Elias"
6,8,19,"Lydia"
7,8,19,"Elias"
7,8,19,"Lydia"
7,8,19,"Lydia"
7,8,19,"Elias"
7,8,19,"Lydia"
7,8,19,"Elias"
7,8,19,"Lydia"
7,8,19,"Elias"
7,8,19,"Lydia"
7,8,19,"Elias"
8,8,19,"Elias"
8,8,19,"Lydia"
8,8,19,"Lydia"
9,8,19,"Elias"
9,8,19,"Elias"
9,8,19,"Elias"
9,8,19,"Lydia"
9,8,19,"Lydia"
9,8,19,"Elias"
9,8,19,"Lydia"
9,8,19,"Lydia"
9,8,19,"Elias"
9,8,19,"Elias"
9,8,19,"Lydia"
9,8,19,"Lydia"
9,8,19,"Lydia"
9,8,19,"Elias"
9,8,19,"Elias"
9,8,19,"Elias"
9,8,19,"Elias"
10,8,19,"Elias"
10,8,19,"Lydia"
10,8,19,"Lydia"
10,8,19,"Lydia"
11,8,19,"Elias"
11,8,19,"Elias"
11,8,19,"Lydia"
11,8,19,"Elias"
11,8,19,"Lydia"
11,8,19,"Elias"
11,8,19,"Elias"
11,8,19,"Elias"
11,8,19,"Elias"
11,8,19,"Elias"
12,8,19,"Lydia"
21,8,19,"Lydia"
21,8,19,"Elias"
21,8,19,"Elias"
21,8,19,"Elias"
21,8,19,"Elias"
21,8,19,"Elias"
21,8,19,"Elias"
22,8,19,"Elias"
22,8,19,"Lydia"
22,8,19,"Elias"
22,8,19,"Elias"
22,8,19,"Lydia"
22,8,19,"Elias"
22,8,19,"Lydia"
22,8,19,"Elias"
23,8,19,"Elias"
23,8,19,"Lydia"
25,8,19,"Elias"
25,8,19,"Elias"
25,8,19,"Lydia"
25,8,19,"Lydia"
25,8,19,"Lydia"
25,8,19,"Lydia"
25,8,19,"Elias"
25,8,19,"Elias"
25,8,19,"Elias"
25,8,19,"Elias"
25,8,19,"Elias"
25,8,19,"Lydia"
25,8,19,"Elias"
25,8,19,"Elias"
25,8,19,"Lydia"
25,8,19,"Elias"
25,8,19,"Elias"
25,8,19,"Lydia"
25,8,19,"Elias"
25,8,19,"Lydia"
25,8,19,"Elias"
25,8,19,"Lydia"
25,8,19,"Elias"
25,8,19,"Elias"
25,8,19,"Elias"
25,8,19,"Lydia"
25,8,19,"Elias"
25,8,19,"Elias"
25,8,19,"Elias"
26,8,19,"Lydia"
26,8,19,"Lydia"
26,8,19,"Elias"
26,8,19,"Elias"
26,8,19,"Lydia"
27,8,19,"Elias"
27,8,19,"Elias"
27,8,19,"Lydia"
27,8,19,"Lydia"
27,8,19,"Elias"
27,8,19,"Elias"
28,8,19,"Elias"
28,8,19,"Lydia"
28,8,19,"Elias"
28,8,19,"Elias"
28,8,19,"Lydia"
28,8,19,"Elias"
28,8,19,"Elias"
28,8,19,"Lydia"
28,8,19,"Lydia"
28,8,19,"Elias"
28,8,19,"Lydia"
28,8,19,"Lydia"
28,8,19,"Elias"
28,8,19,"Elias"
28,8,19,"Lydia"
28,8,19,"Lydia"
28,8,19,"Elias"
28,8,19,"Lydia"
28,8,19,"Elias"
29,8,19,"Lydia"
29,8,19,"Elias"
29,8,19,"Elias"
29,8,19,"Lydia"
29,8,19,"Elias"
29,8,19,"Lydia"
30,8,19,"Elias"
30,8,19,"Lydia"
31,8,19,"Elias"
31,8,19,"Elias"
31,8,19,"Lydia"
31,8,19,"Elias"
31,8,19,"Elias"
31,8,19,"Elias"
31,8,19,"Lydia"
31,8,19,"Elias"
31,8,19,"Elias"
31,8,19,"Lydia"
31,8,19,"Elias"
31,8,19,"Lydia"
31,8,19,"Elias"
31,8,19,"Elias"
31,8,19,"Lydia"
31,8,19,"Lydia"
31,8,19,"Elias"
31,8,19,"Elias"
31,8,19,"Elias"
31,8,19,"Elias"
31,8,19,"Lydia"
31,8,19,"Elias"
31,8,19,"Elias"
31,8,19,"Lydia"
31,8,19,"Elias"
31,8,19,"Lydia"
1,9,19,"Elias"
2,9,19,"Lydia"
2,9,19,"Lydia"
4,9,19,"Elias"
12,9,19,"Elias"
12,9,19,"Lydia"
12,9,19,"Elias"
30,9,19,"Lydia"
30,9,19,"Elias"
1,10,19,"Lydia"
1,10,19,"Lydia"
1,10,19,"Lydia"
1,10,19,"Lydia"
1,10,19,"Lydia"
1,10,19,"Lydia"
1,10,19,"Lydia"
1,10,19,"Lydia"
1,10,19,"Lydia"
1,10,19,"Elias"
1,10,19,"Elias"
1,10,19,"Elias"
1,10,19,"Lydia"
1,10,19,"Lydia"
1,10,19,"Lydia"
1,10,19,"Lydia"
1,10,19,"Lydia"
2,10,19,"Lydia"
2,10,19,"Elias"
2,10,19,"Lydia"
2,10,19,"Lydia"
2,10,19,"Elias"
2,10,19,"Lydia"
2,10,19,"Elias"
2,10,19,"Lydia"
2,10,19,"Lydia"
2,10,19,"Elias"
2,10,19,"Lydia"
2,10,19,"Lydia"
2,10,19,"Elias"
2,10,19,"Lydia"
2,10,19,"Lydia"
2,10,19,"Elias"
2,10,19,"Elias"
2,10,19,"Elias"
2,10,19,"Elias"
2,10,19,"Lydia"
2,10,19,"Lydia"
2,10,19,"Lydia"
2,10,19,"Elias"
2,10,19,"Lydia"
2,10,19,"Lydia"
2,10,19,"Lydia"
2,10,19,"Lydia"
2,10,19,"Lydia"
2,10,19,"Elias"
2,10,19,"Lydia"
2,10,19,"Lydia"
2,10,19,"Lydia"
2,10,19,"Lydia"
2,10,19,"Elias"
2,10,19,"Lydia"
2,10,19,"Lydia"
2,10,19,"Lydia"
2,10,19,"Lydia"
2,10,19,"Lydia"
2,10,19,"Lydia"
2,10,19,"Elias"
2,10,19,"Lydia"
2,10,19,"Lydia"
2,10,19,"Lydia"
2,10,19,"Lydia"
2,10,19,"Lydia"
2,10,19,"Lydia"
2,10,19,"Lydia"
2,10,19,"Lydia"
2,10,19,"Lydia"
2,10,19,"Lydia"
2,10,19,"Lydia"
2,10,19,"Lydia"
2,10,19,"Lydia"
2,10,19,"Lydia"
2,10,19,"Lydia"
2,10,19,"Elias"
2,10,19,"Lydia"
2,10,19,"Lydia"
2,10,19,"Lydia"
2,10,19,"Elias"
2,10,19,"Lydia"
2,10,19,"Lydia"
2,10,19,"Lydia"
2,10,19,"Elias"
2,10,19,"Lydia"
2,10,19,"Elias"
2,10,19,"Lydia"
2,10,19,"Lydia"
2,10,19,"Lydia"
2,10,19,"Elias"
2,10,19,"Elias"
2,10,19,"Lydia"
2,10,19,"Lydia"
2,10,19,"Lydia"
2,10,19,"Lydia"
2,10,19,"Lydia"
2,10,19,"Lydia"
2,10,19,"Lydia"
2,10,19,"Lydia"
2,10,19,"Elias"
2,10,19,"Lydia"
2,10,19,"Elias"
2,10,19,"Lydia"
2,10,19,"Lydia"
2,10,19,"Lydia"
2,10,19,"Lydia"
2,10,19,"Lydia"
2,10,19,"Elias"
2,10,19,"Lydia"
2,10,19,"Elias"
2,10,19,"Lydia"
2,10,19,"Lydia"
2,10,19,"Elias"
2,10,19,"Lydia"
2,10,19,"Lydia"
2,10,19,"Elias"
2,10,19,"Lydia"
2,10,19,"Lydia"
2,10,19,"Lydia"
2,10,19,"Lydia"
2,10,19,"Elias"
2,10,19,"Elias"
2,10,19,"Lydia"
2,10,19,"Elias"
2,10,19,"Lydia"
2,10,19,"Elias"
2,10,19,"Lydia"
2,10,19,"Lydia"
2,10,19,"Lydia"
2,10,19,"Elias"
2,10,19,"Lydia"
2,10,19,"Lydia"
2,10,19,"Elias"
2,10,19,"Lydia"
2,10,19,"Lydia"
2,10,19,"Lydia"
2,10,19,"Elias"
2,10,19,"Elias"
2,10,19,"Lydia"
2,10,19,"Elias"
3,10,19,"Lydia"
4,10,19,"Elias"
4,10,19,"Elias"
4,10,19,"Elias"
4,10,19,"Lydia"
5,10,19,"Elias"
5,10,19,"Lydia"
6,10,19,"Elias"
6,10,19,"Elias"
6,10,19,"Lydia"
6,10,19,"Elias"
6,10,19,"Elias"
6,10,19,"Lydia"
6,10,19,"Elias"
6,10,19,"Lydia"
6,10,19,"Lydia"
6,10,19,"Lydia"
6,10,19,"Elias"
6,10,19,"Lydia"
6,10,19,"Elias"
7,10,19,"Elias"
7,10,19,"Elias"
7,10,19,"Lydia"
8,10,19,"Elias"
8,10,19,"Elias"
10,10,19,"Elias"
11,10,19,"Lydia"
11,10,19,"Lydia"
11,10,19,"Lydia"
11,10,19,"Lydia"
16,10,19,"Lydia"
16,10,19,"Elias"
16,10,19,"Lydia"
16,10,19,"Lydia"
16,10,19,"Elias"
16,10,19,"Elias"
16,10,19,"Lydia"
16,10,19,"Lydia"
16,10,19,"Elias"
16,10,19,"Lydia"
16,10,19,"Elias"
17,10,19,"Lydia"
17,10,19,"Elias"
17,10,19,"Lydia"
17,10,19,"Lydia"
17,10,19,"Elias"
17,10,19,"Lydia"
17,10,19,"Elias"
17,10,19,"Lydia"
17,10,19,"Lydia"
17,10,19,"Elias"
17,10,19,"Elias"
17,10,19,"Lydia"
18,10,19,"Elias"
18,10,19,"Elias"
1,11,19,"Elias"
5,11,19,"Elias"
13,11,19,"Lydia"
13,11,19,"Lydia"
13,11,19,"Lydia"
13,11,19,"Lydia"
13,11,19,"Lydia"
13,11,19,"Lydia"
14,11,19,"Elias"
14,11,19,"Elias"
14,11,19,"Lydia"
14,11,19,"Elias"
15,11,19,"Lydia"
15,11,19,"Lydia"
15,11,19,"Elias"
15,11,19,"Elias"
17,11,19,"Lydia"
17,11,19,"Elias"
17,11,19,"Elias"
17,11,19,"Lydia"
17,11,19,"Lydia"
17,11,19,"Elias"
17,11,19,"Elias"
18,11,19,"Lydia"
25,11,19,"Lydia"
25,11,19,"Elias"
25,11,19,"Lydia"
25,11,19,"Elias"
25,11,19,"Lydia"
28,11,19,"Elias"
30,11,19,"Lydia"
30,11,19,"Elias"
30,11,19,"Lydia"
5,12,19,"Elias"
6,12,19,"Lydia"
6,12,19,"Elias"
8,12,19,"Lydia"
8,12,19,"Elias"
10,12,19,"Elias"
10,12,19,"Lydia"
11,12,19,"Elias"
15,12,19,"Elias"
15,12,19,"Lydia"
16,12,19,"Elias"
16,12,19,"Elias"
16,12,19,"Elias"
16,12,19,"Lydia"
16,12,19,"Elias"
16,12,19,"Elias"
17,12,19,"Lydia"
17,12,19,"Lydia"
17,12,19,"Lydia"
17,12,19,"Elias"
17,12,19,"Lydia"
17,12,19,"Elias"
17,12,19,"Elias"
18,12,19,"Elias"
18,12,19,"Elias"
18,12,19,"Lydia"
18,12,19,"Lydia"
18,12,19,"Elias"
18,12,19,"Lydia"
18,12,19,"Lydia"
18,12,19,"Elias"
18,12,19,"Lydia"
18,12,19,"Lydia"
18,12,19,"Elias"
18,12,19,"Elias"
18,12,19,"Elias"
18,12,19,"Elias"
19,12,19,"Elias"
19,12,19,"Elias"
19,12,19,"Lydia"
19,12,19,"Lydia"
19,12,19,"Lydia"
19,12,19,"Elias"
19,12,19,"Lydia"
19,12,19,"Elias"
19,12,19,"Lydia"
19,12,19,"Elias"
19,12,19,"Lydia"
19,12,19,"Lydia"
19,12,19,"Elias"
19,12,19,"Elias"
19,12,19,"Lydia"
20,12,19,"Elias"
20,12,19,"Lydia"
21,12,19,"Elias"
21,12,19,"Lydia"
21,12,19,"Lydia"
21,12,19,"Elias"
21,12,19,"Lydia"
21,12,19,"Elias"
21,12,19,"Elias"
21,12,19,"Lydia"
21,12,19,"Elias"
21,12,19,"Elias"
21,12,19,"Elias"
22,12,19,"Lydia"
22,12,19,"Elias"
23,12,19,"Lydia"
23,12,19,"Elias"
23,12,19,"Lydia"
23,12,19,"Elias"
23,12,19,"Lydia"
23,12,19,"Lydia"
23,12,19,"Lydia"
23,12,19,"Elias"
