"day","month","year","speaker"
20,10,21,"Lydia"
20,10,21,"Lydia"
20,10,21,"Elias"
20,10,21,"Elias"
20,10,21,"Lydia"
20,10,21,"Lydia"
20,10,21,"Elias"
20,10,21,"Elias"
20,10,21,"Elias"
20,10,21,"Lydia"
20,10,21,"Lydia"
20,10,21,"Lydia"
20,10,21,"Elias"
20,10,21,"Elias"
20,10,21,"Elias"
20,10,21,"Lydia"
20,10,21,"Lydia"
20,10,21,"Elias"
20,10,21,"Elias"
20,10,21,"Lydia"
20,10,21,"Lydia"
21,10,21,"Lydia"
21,10,21,"Elias"
21,10,21,"Elias"
21,10,21,"Elias"
21,10,21,"Elias"
21,10,21,"Lydia"
21,10,21,"Lydia"
21,10,21,"Lydia"
21,10,21,"Elias"
21,10,21,"Elias"
21,10,21,"Elias"
21,10,21,"Lydia"
21,10,21,"Lydia"
21,10,21,"Lydia"
21,10,21,"Elias"
21,10,21,"Elias"
21,10,21,"Lydia"
21,10,21,"Elias"
22,10,21,"Lydia"
22,10,21,"Elias"
22,10,21,"Lydia"
22,10,21,"Elias"
22,10,21,"Elias"
22,10,21,"Lydia"
22,10,21,"Elias"
22,10,21,"Lydia"
22,10,21,"Lydia"
22,10,21,"Elias"
22,10,21,"Elias"
22,10,21,"Lydia"
22,10,21,"Elias"
22,10,21,"Lydia"
22,10,21,"Elias"
22,10,21,"Elias"
22,10,21,"Lydia"
22,10,21,"Lydia"
22,10,21,"Elias"
22,10,21,"Elias"
22,10,21,"Elias"
22,10,21,"Lydia"
22,10,21,"Lydia"
22,10,21,"Elias"
22,10,21,"Elias"
23,10,21,"Lydia"
23,10,21,"Lydia"
23,10,21,"Lydia"
23,10,21,"Elias"
23,10,21,"Elias"
23,10,21,"Elias"
23,10,21,"Lydia"
23,10,21,"Lydia"
23,10,21,"Lydia"
23,10,21,"Elias"
23,10,21,"Elias"
23,10,21,"Elias"
23,10,21,"Lydia"
23,10,21,"Lydia"
23,10,21,"Lydia"
23,10,21,"Lydia"
23,10,21,"Elias"
23,10,21,"Elias"
23,10,21,"Elias"
23,10,21,"Elias"
23,10,21,"Lydia"
23,10,21,"Lydia"
23,10,21,"Lydia"
23,10,21,"Lydia"
23,10,21,"Lydia"
23,10,21,"Lydia"
23,10,21,"Lydia"
23,10,21,"Lydia"
23,10,21,"Lydia"
23,10,21,"Lydia"
23,10,21,"Elias"
23,10,21,"Elias"
23,10,21,"Elias"
23,10,21,"Elias"
23,10,21,"Elias"
23,10,21,"Lydia"
23,10,21,"Lydia"
23,10,21,"Lydia"
24,10,21,"Elias"
24,10,21,"Elias"
24,10,21,"Elias"
24,10,21,"Elias"
24,10,21,"Elias"
24,10,21,"Lydia"
24,10,21,"Lydia"
24,10,21,"Lydia"
24,10,21,"Elias"
24,10,21,"Elias"
24,10,21,"Lydia"
24,10,21,"Lydia"
24,10,21,"Elias"
24,10,21,"Elias"
24,10,21,"Lydia"
24,10,21,"Lydia"
24,10,21,"Lydia"
24,10,21,"Lydia"
24,10,21,"Elias"
24,10,21,"Elias"
24,10,21,"Elias"
24,10,21,"Lydia"
24,10,21,"Lydia"
24,10,21,"Lydia"
24,10,21,"Lydia"
25,10,21,"Elias"
25,10,21,"Elias"
25,10,21,"Elias"
25,10,21,"Elias"
25,10,21,"Elias"
25,10,21,"Elias"
25,10,21,"Lydia"
25,10,21,"Lydia"
25,10,21,"Lydia"
25,10,21,"Lydia"
25,10,21,"Lydia"
25,10,21,"Elias"
25,10,21,"Elias"
25,10,21,"Elias"
25,10,21,"Elias"
25,10,21,"Elias"
25,10,21,"Elias"
25,10,21,"Lydia"
25,10,21,"Lydia"
25,10,21,"Lydia"
25,10,21,"Lydia"
25,10,21,"Lydia"
25,10,21,"Elias"
25,10,21,"Elias"
25,10,21,"Elias"
25,10,21,"Elias"
25,10,21,"Elias"
25,10,21,"Lydia"
25,10,21,"Lydia"
25,10,21,"Lydia"
25,10,21,"Lydia"
25,10,21,"Lydia"
25,10,21,"Lydia"
25,10,21,"Elias"
25,10,21,"Elias"
25,10,21,"Elias"
25,10,21,"Elias"
25,10,21,"Elias"
26,10,21,"Lydia"
26,10,21,"Lydia"
26,10,21,"Lydia"
26,10,21,"Lydia"
26,10,21,"Lydia"
26,10,21,"Elias"
26,10,21,"Elias"
26,10,21,"Elias"
26,10,21,"Elias"
26,10,21,"Elias"
26,10,21,"Lydia"
26,10,21,"Lydia"
26,10,21,"Lydia"
26,10,21,"Lydia"
26,10,21,"Lydia"
26,10,21,"Lydia"
26,10,21,"Elias"
26,10,21,"Elias"
26,10,21,"Elias"
26,10,21,"Elias"
26,10,21,"Elias"
27,10,21,"Lydia"
27,10,21,"Lydia"
27,10,21,"Elias"
27,10,21,"Elias"
27,10,21,"Lydia"
27,10,21,"Elias"
27,10,21,"Lydia"
27,10,21,"Lydia"
28,10,21,"Lydia"
28,10,21,"Elias"
28,10,21,"Elias"
28,10,21,"Lydia"
28,10,21,"Elias"
28,10,21,"Lydia"
28,10,21,"Lydia"
28,10,21,"Lydia"
28,10,21,"Elias"
28,10,21,"Lydia"
28,10,21,"Lydia"
28,10,21,"Elias"
29,10,21,"Lydia"
29,10,21,"Lydia"
29,10,21,"Lydia"
29,10,21,"Lydia"
29,10,21,"Elias"
29,10,21,"Elias"
29,10,21,"Elias"
29,10,21,"Elias"
29,10,21,"Elias"
29,10,21,"Lydia"
29,10,21,"Lydia"
29,10,21,"Lydia"
29,10,21,"Lydia"
29,10,21,"Elias"
29,10,21,"Elias"
29,10,21,"Elias"
29,10,21,"Elias"
29,10,21,"Lydia"
29,10,21,"Lydia"
29,10,21,"Lydia"
29,10,21,"Elias"
29,10,21,"Elias"
29,10,21,"Elias"
29,10,21,"Elias"
30,10,21,"Lydia"
30,10,21,"Lydia"
30,10,21,"Elias"
30,10,21,"Elias"
30,10,21,"Elias"
30,10,21,"Elias"
30,10,21,"Lydia"
30,10,21,"Lydia"
30,10,21,"Lydia"
30,10,21,"Lydia"
30,10,21,"Elias"
30,10,21,"Elias"
30,10,21,"Elias"
30,10,21,"Elias"
30,10,21,"Elias"
30,10,21,"Lydia"
30,10,21,"Elias"
30,10,21,"Elias"
30,10,21,"Lydia"
30,10,21,"Lydia"
30,10,21,"Lydia"
30,10,21,"Lydia"
30,10,21,"Lydia"
30,10,21,"Elias"
30,10,21,"Elias"
30,10,21,"Elias"
30,10,21,"Elias"
30,10,21,"Lydia"
30,10,21,"Lydia"
30,10,21,"Lydia"
30,10,21,"Lydia"
30,10,21,"Lydia"
30,10,21,"Lydia"
30,10,21,"Lydia"
30,10,21,"Lydia"
30,10,21,"Lydia"
30,10,21,"Lydia"
30,10,21,"Lydia"
30,10,21,"Lydia"
30,10,21,"Elias"
30,10,21,"Elias"
30,10,21,"Elias"
30,10,21,"Elias"
30,10,21,"Elias"
30,10,21,"Lydia"
30,10,21,"Lydia"
30,10,21,"Elias"
30,10,21,"Elias"
30,10,21,"Lydia"
30,10,21,"Lydia"
30,10,21,"Lydia"
30,10,21,"Lydia"
30,10,21,"Lydia"
30,10,21,"Elias"
30,10,21,"Elias"
30,10,21,"Elias"
30,10,21,"Elias"
30,10,21,"Lydia"
30,10,21,"Lydia"
30,10,21,"Elias"
30,10,21,"Elias"
30,10,21,"Elias"
30,10,21,"Elias"
30,10,21,"Lydia"
30,10,21,"Lydia"
30,10,21,"Lydia"
30,10,21,"Lydia"
30,10,21,"Elias"
30,10,21,"Elias"
30,10,21,"Elias"
30,10,21,"Elias"
30,10,21,"Elias"
30,10,21,"Elias"
31,10,21,"Elias"
31,10,21,"Lydia"
31,10,21,"Lydia"
31,10,21,"Lydia"
31,10,21,"Elias"
31,10,21,"Elias"
31,10,21,"Lydia"
31,10,21,"Lydia"
31,10,21,"Lydia"
31,10,21,"Lydia"
31,10,21,"Lydia"
31,10,21,"Lydia"
31,10,21,"Lydia"
31,10,21,"Elias"
31,10,21,"Elias"
31,10,21,"Elias"
31,10,21,"Lydia"
31,10,21,"Elias"
31,10,21,"Elias"
31,10,21,"Elias"
31,10,21,"Elias"
31,10,21,"Lydia"
31,10,21,"Lydia"
31,10,21,"Lydia"
31,10,21,"Lydia"
31,10,21,"Lydia"
31,10,21,"Lydia"
31,10,21,"Lydia"
31,10,21,"Elias"
31,10,21,"Elias"
31,10,21,"Elias"
31,10,21,"Elias"
31,10,21,"Elias"
31,10,21,"Lydia"
31,10,21,"Lydia"
31,10,21,"Lydia"
31,10,21,"Lydia"
31,10,21,"Elias"
31,10,21,"Elias"
31,10,21,"Elias"
31,10,21,"Elias"
31,10,21,"Elias"
31,10,21,"Lydia"
31,10,21,"Lydia"
31,10,21,"Lydia"
1,11,21,"Elias"
1,11,21,"Elias"
1,11,21,"Elias"
1,11,21,"Elias"
1,11,21,"Elias"
1,11,21,"Lydia"
1,11,21,"Lydia"
1,11,21,"Lydia"
1,11,21,"Lydia"
1,11,21,"Elias"
1,11,21,"Elias"
1,11,21,"Elias"
1,11,21,"Elias"
1,11,21,"Lydia"
1,11,21,"Lydia"
1,11,21,"Lydia"
1,11,21,"Lydia"
2,11,21,"Elias"
2,11,21,"Elias"
2,11,21,"Elias"
2,11,21,"Elias"
2,11,21,"Elias"
2,11,21,"Lydia"
2,11,21,"Lydia"
2,11,21,"Lydia"
2,11,21,"Lydia"
2,11,21,"Lydia"
2,11,21,"Lydia"
2,11,21,"Lydia"
2,11,21,"Elias"
2,11,21,"Elias"
2,11,21,"Elias"
2,11,21,"Elias"
2,11,21,"Elias"
2,11,21,"Elias"
2,11,21,"Lydia"
2,11,21,"Lydia"
2,11,21,"Lydia"
2,11,21,"Lydia"
2,11,21,"Lydia"
2,11,21,"Lydia"
3,11,21,"Elias"
3,11,21,"Elias"
3,11,21,"Elias"
3,11,21,"Elias"
3,11,21,"Elias"
3,11,21,"Elias"
3,11,21,"Lydia"
3,11,21,"Lydia"
3,11,21,"Lydia"
3,11,21,"Lydia"
3,11,21,"Lydia"
3,11,21,"Lydia"
3,11,21,"Elias"
3,11,21,"Lydia"
3,11,21,"Elias"
3,11,21,"Elias"
3,11,21,"Elias"
3,11,21,"Elias"
3,11,21,"Elias"
4,11,21,"Lydia"
4,11,21,"Lydia"
4,11,21,"Lydia"
4,11,21,"Lydia"
4,11,21,"Lydia"
4,11,21,"Elias"
4,11,21,"Elias"
4,11,21,"Elias"
4,11,21,"Elias"
4,11,21,"Elias"
4,11,21,"Elias"
4,11,21,"Lydia"
4,11,21,"Lydia"
4,11,21,"Lydia"
4,11,21,"Lydia"
4,11,21,"Lydia"
4,11,21,"Elias"
4,11,21,"Elias"
4,11,21,"Elias"
4,11,21,"Elias"
4,11,21,"Elias"
5,11,21,"Lydia"
5,11,21,"Lydia"
5,11,21,"Lydia"
5,11,21,"Lydia"
5,11,21,"Lydia"
5,11,21,"Lydia"
5,11,21,"Elias"
5,11,21,"Elias"
5,11,21,"Elias"
5,11,21,"Elias"
5,11,21,"Elias"
5,11,21,"Lydia"
5,11,21,"Lydia"
5,11,21,"Lydia"
5,11,21,"Lydia"
5,11,21,"Lydia"
5,11,21,"Elias"
5,11,21,"Elias"
6,11,21,"Lydia"
6,11,21,"Lydia"
6,11,21,"Elias"
6,11,21,"Elias"
6,11,21,"Elias"
6,11,21,"Elias"
6,11,21,"Elias"
6,11,21,"Elias"
6,11,21,"Elias"
6,11,21,"Elias"
6,11,21,"Lydia"
6,11,21,"Lydia"
6,11,21,"Lydia"
6,11,21,"Lydia"
6,11,21,"Lydia"
6,11,21,"Elias"
6,11,21,"Elias"
6,11,21,"Elias"
6,11,21,"Elias"
6,11,21,"Elias"
6,11,21,"Elias"
6,11,21,"Lydia"
6,11,21,"Lydia"
6,11,21,"Lydia"
6,11,21,"Lydia"
6,11,21,"Lydia"
6,11,21,"Lydia"
6,11,21,"Lydia"
6,11,21,"Elias"
6,11,21,"Elias"
6,11,21,"Elias"
6,11,21,"Elias"
6,11,21,"Elias"
6,11,21,"Elias"
6,11,21,"Lydia"
6,11,21,"Lydia"
6,11,21,"Lydia"
6,11,21,"Lydia"
6,11,21,"Lydia"
7,11,21,"Elias"
7,11,21,"Lydia"
7,11,21,"Elias"
7,11,21,"Lydia"
8,11,21,"Elias"
8,11,21,"Elias"
8,11,21,"Lydia"
8,11,21,"Elias"
8,11,21,"Elias"
8,11,21,"Elias"
8,11,21,"Lydia"
8,11,21,"Lydia"
8,11,21,"Lydia"
9,11,21,"Lydia"
9,11,21,"Elias"
9,11,21,"Elias"
9,11,21,"Elias"
9,11,21,"Elias"
9,11,21,"Lydia"
9,11,21,"Lydia"
9,11,21,"Lydia"
9,11,21,"Elias"
9,11,21,"Elias"
9,11,21,"Elias"
9,11,21,"Elias"
9,11,21,"Lydia"
9,11,21,"Lydia"
9,11,21,"Lydia"
9,11,21,"Lydia"
9,11,21,"Lydia"
9,11,21,"Elias"
9,11,21,"Elias"
9,11,21,"Elias"
9,11,21,"Elias"
9,11,21,"Lydia"
9,11,21,"Elias"
9,11,21,"Elias"
9,11,21,"Elias"
9,11,21,"Lydia"
9,11,21,"Lydia"
9,11,21,"Elias"
9,11,21,"Lydia"
9,11,21,"Lydia"
9,11,21,"Elias"
9,11,21,"Lydia"
9,11,21,"Lydia"
9,11,21,"Lydia"
9,11,21,"Lydia"
9,11,21,"Elias"
9,11,21,"Elias"
9,11,21,"Elias"
9,11,21,"Elias"
9,11,21,"Lydia"
9,11,21,"Lydia"
9,11,21,"Lydia"
9,11,21,"Elias"
9,11,21,"Elias"
9,11,21,"Elias"
9,11,21,"Elias"
9,11,21,"Lydia"
9,11,21,"Lydia"
10,11,21,"Elias"
10,11,21,"Elias"
10,11,21,"Lydia"
10,11,21,"Elias"
11,11,21,"Elias"
11,11,21,"Lydia"
11,11,21,"Lydia"
11,11,21,"Lydia"
11,11,21,"Elias"
11,11,21,"Elias"
11,11,21,"Elias"
11,11,21,"Elias"
11,11,21,"Lydia"
11,11,21,"Lydia"
11,11,21,"Lydia"
11,11,21,"Elias"
11,11,21,"Lydia"
11,11,21,"Elias"
11,11,21,"Elias"
11,11,21,"Lydia"
11,11,21,"Lydia"
11,11,21,"Lydia"
11,11,21,"Elias"
11,11,21,"Elias"
11,11,21,"Elias"
11,11,21,"Lydia"
11,11,21,"Elias"
11,11,21,"Lydia"
11,11,21,"Lydia"
11,11,21,"Elias"
11,11,21,"Elias"
11,11,21,"Lydia"
11,11,21,"Lydia"
11,11,21,"Elias"
11,11,21,"Elias"
11,11,21,"Lydia"
11,11,21,"Lydia"
11,11,21,"Elias"
11,11,21,"Lydia"
11,11,21,"Elias"
11,11,21,"Lydia"
11,11,21,"Lydia"
11,11,21,"Lydia"
11,11,21,"Elias"
11,11,21,"Lydia"
11,11,21,"Lydia"
11,11,21,"Lydia"
11,11,21,"Elias"
11,11,21,"Lydia"
11,11,21,"Elias"
11,11,21,"Lydia"
11,11,21,"Elias"
11,11,21,"Lydia"
11,11,21,"Lydia"
11,11,21,"Elias"
11,11,21,"Elias"
11,11,21,"Lydia"
11,11,21,"Lydia"
11,11,21,"Elias"
11,11,21,"Lydia"
11,11,21,"Elias"
11,11,21,"Elias"
11,11,21,"Lydia"
11,11,21,"Lydia"
11,11,21,"Lydia"
11,11,21,"Elias"
11,11,21,"Elias"
11,11,21,"Elias"
11,11,21,"Lydia"
11,11,21,"Lydia"
11,11,21,"Elias"
13,11,21,"Elias"
13,11,21,"Lydia"
13,11,21,"Elias"
13,11,21,"Lydia"
13,11,21,"Lydia"
13,11,21,"Elias"
13,11,21,"Elias"
13,11,21,"Lydia"
13,11,21,"Lydia"
14,11,21,"Elias"
14,11,21,"Lydia"
15,11,21,"Elias"
15,11,21,"Elias"
15,11,21,"Lydia"
15,11,21,"Lydia"
15,11,21,"Elias"
15,11,21,"Lydia"
15,11,21,"Lydia"
15,11,21,"Elias"
15,11,21,"Elias"
15,11,21,"Lydia"
15,11,21,"Lydia"
15,11,21,"Elias"
15,11,21,"Lydia"
15,11,21,"Elias"
15,11,21,"Lydia"
16,11,21,"Elias"
16,11,21,"Elias"
16,11,21,"Lydia"
16,11,21,"Lydia"
16,11,21,"Lydia"
16,11,21,"Lydia"
16,11,21,"Lydia"
16,11,21,"Lydia"
16,11,21,"Lydia"
16,11,21,"Lydia"
16,11,21,"Lydia"
16,11,21,"Lydia"
16,11,21,"Lydia"
16,11,21,"Lydia"
16,11,21,"Lydia"
16,11,21,"Lydia"
16,11,21,"Lydia"
16,11,21,"Elias"
16,11,21,"Elias"
16,11,21,"Elias"
16,11,21,"Elias"
16,11,21,"Lydia"
16,11,21,"Lydia"
16,11,21,"Elias"
16,11,21,"Elias"
16,11,21,"Elias"
16,11,21,"Lydia"
16,11,21,"Lydia"
16,11,21,"Lydia"
16,11,21,"Elias"
16,11,21,"Elias"
16,11,21,"Lydia"
16,11,21,"Elias"
16,11,21,"Elias"
16,11,21,"Lydia"
16,11,21,"Lydia"
16,11,21,"Lydia"
17,11,21,"Lydia"
17,11,21,"Lydia"
17,11,21,"Lydia"
17,11,21,"Elias"
17,11,21,"Lydia"
17,11,21,"Elias"
17,11,21,"Lydia"
17,11,21,"Lydia"
17,11,21,"Elias"
17,11,21,"Elias"
17,11,21,"Lydia"
17,11,21,"Lydia"
17,11,21,"Lydia"
17,11,21,"Elias"
17,11,21,"Elias"
17,11,21,"Elias"
17,11,21,"Lydia"
17,11,21,"Lydia"
17,11,21,"Lydia"
17,11,21,"Elias"
17,11,21,"Elias"
17,11,21,"Lydia"
18,11,21,"Lydia"
18,11,21,"Elias"
18,11,21,"Elias"
18,11,21,"Elias"
18,11,21,"Lydia"
18,11,21,"Lydia"
18,11,21,"Lydia"
18,11,21,"Elias"
18,11,21,"Elias"
18,11,21,"Elias"
18,11,21,"Elias"
18,11,21,"Lydia"
18,11,21,"Lydia"
18,11,21,"Elias"
18,11,21,"Lydia"
18,11,21,"Elias"
18,11,21,"Lydia"
18,11,21,"Lydia"
18,11,21,"Lydia"
18,11,21,"Lydia"
18,11,21,"Elias"
18,11,21,"Elias"
18,11,21,"Lydia"
19,11,21,"Lydia"
19,11,21,"Elias"
19,11,21,"Lydia"
19,11,21,"Lydia"
19,11,21,"Lydia"
19,11,21,"Lydia"
19,11,21,"Elias"
19,11,21,"Elias"
19,11,21,"Lydia"
19,11,21,"Lydia"
19,11,21,"Elias"
19,11,21,"Elias"
19,11,21,"Lydia"
19,11,21,"Lydia"
19,11,21,"Elias"
19,11,21,"Elias"
19,11,21,"Elias"
19,11,21,"Lydia"
19,11,21,"Lydia"
19,11,21,"Lydia"
20,11,21,"Lydia"
20,11,21,"Elias"
20,11,21,"Lydia"
20,11,21,"Elias"
20,11,21,"Elias"
20,11,21,"Elias"
20,11,21,"Elias"
20,11,21,"Lydia"
20,11,21,"Lydia"
20,11,21,"Lydia"
20,11,21,"Elias"
20,11,21,"Elias"
20,11,21,"Elias"
20,11,21,"Lydia"
20,11,21,"Lydia"
20,11,21,"Elias"
20,11,21,"Elias"
20,11,21,"Elias"
20,11,21,"Lydia"
20,11,21,"Lydia"
20,11,21,"Lydia"
20,11,21,"Lydia"
20,11,21,"Elias"
20,11,21,"Elias"
20,11,21,"Lydia"
20,11,21,"Lydia"
20,11,21,"Elias"
20,11,21,"Elias"
20,11,21,"Elias"
21,11,21,"Lydia"
21,11,21,"Lydia"
21,11,21,"Lydia"
21,11,21,"Lydia"
21,11,21,"Elias"
21,11,21,"Elias"
21,11,21,"Elias"
21,11,21,"Elias"
21,11,21,"Lydia"
21,11,21,"Lydia"
21,11,21,"Lydia"
21,11,21,"Lydia"
21,11,21,"Lydia"
21,11,21,"Lydia"
21,11,21,"Elias"
21,11,21,"Elias"
21,11,21,"Elias"
21,11,21,"Elias"
21,11,21,"Elias"
21,11,21,"Elias"
21,11,21,"Lydia"
21,11,21,"Lydia"
21,11,21,"Lydia"
21,11,21,"Lydia"
21,11,21,"Elias"
21,11,21,"Elias"
21,11,21,"Elias"
21,11,21,"Elias"
21,11,21,"Elias"
22,11,21,"Lydia"
22,11,21,"Lydia"
22,11,21,"Lydia"
22,11,21,"Lydia"
22,11,21,"Elias"
22,11,21,"Elias"
22,11,21,"Elias"
22,11,21,"Elias"
22,11,21,"Lydia"
22,11,21,"Lydia"
22,11,21,"Lydia"
22,11,21,"Lydia"
22,11,21,"Lydia"
22,11,21,"Elias"
22,11,21,"Lydia"
23,11,21,"Elias"
23,11,21,"Lydia"
23,11,21,"Lydia"
23,11,21,"Lydia"
23,11,21,"Lydia"
23,11,21,"Lydia"
23,11,21,"Elias"
23,11,21,"Elias"
23,11,21,"Elias"
23,11,21,"Elias"
24,11,21,"Lydia"
24,11,21,"Lydia"
24,11,21,"Lydia"
24,11,21,"Lydia"
24,11,21,"Lydia"
24,11,21,"Lydia"
24,11,21,"Lydia"
24,11,21,"Elias"
24,11,21,"Elias"
24,11,21,"Elias"
24,11,21,"Elias"
24,11,21,"Elias"
24,11,21,"Elias"
24,11,21,"Lydia"
24,11,21,"Lydia"
24,11,21,"Lydia"
24,11,21,"Lydia"
24,11,21,"Lydia"
24,11,21,"Elias"
24,11,21,"Elias"
24,11,21,"Elias"
24,11,21,"Elias"
24,11,21,"Lydia"
24,11,21,"Lydia"
24,11,21,"Lydia"
24,11,21,"Lydia"
24,11,21,"Elias"
24,11,21,"Elias"
24,11,21,"Elias"
24,11,21,"Elias"
24,11,21,"Lydia"
25,11,21,"Lydia"
25,11,21,"Lydia"
25,11,21,"Elias"
25,11,21,"Elias"
25,11,21,"Elias"
25,11,21,"Elias"
25,11,21,"Lydia"
25,11,21,"Lydia"
25,11,21,"Lydia"
25,11,21,"Lydia"
25,11,21,"Lydia"
25,11,21,"Elias"
25,11,21,"Elias"
26,11,21,"Elias"
26,11,21,"Lydia"
26,11,21,"Lydia"
26,11,21,"Elias"
26,11,21,"Elias"
26,11,21,"Elias"
26,11,21,"Elias"
26,11,21,"Elias"
26,11,21,"Elias"
26,11,21,"Elias"
26,11,21,"Elias"
26,11,21,"Elias"
26,11,21,"Elias"
26,11,21,"Lydia"
26,11,21,"Lydia"
26,11,21,"Lydia"
26,11,21,"Lydia"
26,11,21,"Lydia"
26,11,21,"Lydia"
26,11,21,"Lydia"
26,11,21,"Elias"
26,11,21,"Elias"
26,11,21,"Elias"
26,11,21,"Elias"
26,11,21,"Elias"
26,11,21,"Elias"
26,11,21,"Elias"
26,11,21,"Lydia"
26,11,21,"Lydia"
26,11,21,"Lydia"
26,11,21,"Lydia"
26,11,21,"Elias"
26,11,21,"Elias"
26,11,21,"Elias"
26,11,21,"Lydia"
26,11,21,"Elias"
26,11,21,"Elias"
26,11,21,"Elias"
26,11,21,"Lydia"
26,11,21,"Lydia"
26,11,21,"Lydia"
26,11,21,"Lydia"
27,11,21,"Elias"
27,11,21,"Elias"
27,11,21,"Elias"
27,11,21,"Elias"
27,11,21,"Elias"
27,11,21,"Lydia"
27,11,21,"Lydia"
27,11,21,"Elias"
27,11,21,"Lydia"
27,11,21,"Lydia"
27,11,21,"Elias"
28,11,21,"Elias"
28,11,21,"Elias"
28,11,21,"Lydia"
28,11,21,"Lydia"
28,11,21,"Lydia"
28,11,21,"Lydia"
28,11,21,"Elias"
28,11,21,"Elias"
28,11,21,"Elias"
28,11,21,"Elias"
28,11,21,"Lydia"
28,11,21,"Lydia"
